p,k,maxb,status1,solstatus1,minb,status2,solstatus2,group,as
0.6,2000,0.6509847195,OK,BEST_FE,-0.759684041,OK,OPTIMAL,5,2
0.5,2000,0.77769538,OK,OPTIMAL,-0.884707968,OK,OPTIMAL,5,2
0.4,2000,0.920000329,OK,OPTIMAL,-1.641994724,OK,OPTIMAL,5,2
0.3,2000,1.0839538111,OK,OPTIMAL,-1.173285475,OK,OPTIMAL,5,2
0.2,2000,1.2858699827,OK,OPTIMAL,-1.36625418,OK,OPTIMAL,5,2
0.1,2000,3.158416833,OK,BEST_FE,-1.833322389,OK,OPTIMAL,5,2
1,2000,-0.021159629,OK,BEST_FE,-0.021159629,OK,OPTIMAL,6,2
0.9,2000,0.2680697206,OK,BEST_FE,-0.332060501,OK,BEST_FE,6,2
0.8,2000,0.4153737881,OK,OPTIMAL,-0.47683041,OK,OPTIMAL,6,2
0.7,2000,0.551382946,OK,OPTIMAL,-0.607319665,OK,OPTIMAL,6,2
0.6,2000,0.5797361712,OK,BEST_FE,-0.655182879,OK,OPTIMAL,6,2
0.5,2000,0.7910368488,OK,BEST_FE,-0.789279338,OK,OPTIMAL,6,2
0.4,2000,0.9280500686,OK,OPTIMAL,-0.933771859,OK,OPTIMAL,6,2
0.3,2000,1.6469642442,OK,BEST_FE,-1.09630816,OK,OPTIMAL,6,2
0.2,2000,1.7777154145,OK,BEST_FE,-1.290424379,OK,OPTIMAL,6,2
0.1,2000,2.236832411,OK,BEST_FE,-2.783819949,OK,OPTIMAL,6,2
1,2000,-0.012000559,OK,OPTIMAL,-0.012000559,OK,OPTIMAL,7,2
0.9,2000,0.2775885641,OK,BEST_FE,-0.297446557,OK,BEST_FE,7,2
0.8,2000,0.4218315507,OK,OPTIMAL,-0.441812107,OK,OPTIMAL,7,2
0.7,2000,0.4564584781,OK,BEST_FE,-0.575681542,OK,OPTIMAL,7,2
0.6,2000,0.5856517799,OK,BEST_FE,-0.608979139,OK,OPTIMAL,7,2
0.5,2000,0.8061878735,OK,BEST_FE,-0.738444518,OK,OPTIMAL,7,2
0.4,2000,1.3601039696,OK,OPTIMAL,-0.87515206,OK,OPTIMAL,7,2
0.3,2000,1.7391181129,OK,BEST_FE,-1.109290094,OK,OPTIMAL,7,2
0.2,2000,1.8713141885,OK,BEST_FE,-1.852649222,OK,BEST_FE,7,2
0.1,2000,2.3722136331,OK,BEST_FE,-2.336573321,OK,BEST_FE,7,2
1,2000,0.003109411,OK,BEST_FE,0.003109411,OK,BEST_FE,8,2
0.9,2000,0.3073797568,OK,BEST_FE,-0.286607311,OK,BEST_FE,8,2
0.8,2000,0.4573711017,OK,OPTIMAL,-0.430183972,OK,OPTIMAL,8,2
0.7,2000,0.5824664227,OK,OPTIMAL,-0.556809788,OK,OPTIMAL,8,2
0.6,2000,0.6215898871,OK,OPTIMAL,-0.555943301,OK,BEST_FE,8,2
0.5,2000,0.7469102464,OK,OPTIMAL,-0.763856412,OK,BEST_FE,8,2
0.4,2000,0.9901514012,OK,OPTIMAL,-0.912491952,OK,BEST_FE,8,2
0.3,2000,1.9201747291,OK,BEST_FE,-1.585326112,OK,BEST_FE,8,2
0.2,2000,2.0479330326,OK,BEST_FE,-1.713869074,OK,BEST_FE,8,2
0.1,2000,2.6230774187,OK,BEST_FE,-2.153447561,OK,OPTIMAL,8,2
1,2000,-0.025113898,OK,BEST_FE,-0.025113898,OK,OPTIMAL,9,2
0.9,2000,0.2667572271,OK,BEST_FE,-0.327460741,OK,BEST_FE,9,2
0.8,2000,0.4084592781,OK,OPTIMAL,-0.467852025,OK,OPTIMAL,9,2
0.7,2000,0.448184329,OK,BEST_FE,-0.591438201,OK,OPTIMAL,9,2
0.6,2000,0.5705441799,OK,BEST_FE,-0.708946821,OK,OPTIMAL,9,2
